RankMethod,down,ydstogo,yards_gained,first_down_rush,first_down_pass,first_down_penalty,fourth_down_failed,interception,safety,fumble_lost,play_id
Touchdown,1.0,10,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2803
Touchdown,1.0,10,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3122
Touchdown,4.0,2,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3977
Touchdown,3.0,12,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,228
Touchdown,3.0,10,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2138
Touchdown,2.0,14,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4157
Touchdown,2.0,10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,641
Touchdown,2.0,10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2358
Touchdown,2.0,10,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3006
Touchdown,2.0,10,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2295
Touchdown,1.0,15,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3526
Touchdown,1.0,10,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,696
Touchdown,1.0,10,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1922
Touchdown,2.0,5,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2402
Touchdown,4.0,2,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2597
Touchdown,3.0,14,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3613
Touchdown,2.0,12,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2969
Touchdown,3.0,7,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2625
Touchdown,3.0,7,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2605
Touchdown,2.0,10,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2264
Touchdown,2.0,10,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3265
Touchdown,2.0,10,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3392
Touchdown,3.0,4,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2525
Touchdown,2.0,9,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2288
Touchdown,3.0,2,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3043
Touchdown,1.0,10,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,580
Touchdown,1.0,10,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1520
Touchdown,1.0,10,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3464
Touchdown,1.0,10,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223
Touchdown,1.0,10,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2252
Touchdown,1.0,10,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4020
Touchdown,2.0,5,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,527
Touchdown,4.0,2,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4494
Touchdown,3.0,9,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1806
Touchdown,2.0,15,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3501
Touchdown,3.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3433
Touchdown,3.0,5,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,967
Touchdown,2.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3063
Touchdown,2.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3559
Touchdown,2.0,9,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516
Touchdown,2.0,9,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3459
Touchdown,2.0,9,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2989
Touchdown,2.0,8,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,683
Touchdown,2.0,7,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3335
Touchdown,1.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,604
Touchdown,1.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1600
Touchdown,1.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1820
Touchdown,1.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1598
Touchdown,1.0,10,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2537
Touchdown,1.0,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3903
Touchdown,2.0,2,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1944
Touchdown,2.0,1,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1824
Touchdown,2.0,1,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2064
Touchdown,4.0,3,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4599
Touchdown,3.0,9,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3423
Touchdown,3.0,9,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,291
Touchdown,3.0,8,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,889
Touchdown,3.0,8,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2654
Touchdown,2.0,17,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3258
Touchdown,2.0,12,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2777
Touchdown,1.0,18,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1329
Touchdown,3.0,4,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3284
Touchdown,2.0,9,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2640
Touchdown,2.0,7,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,487
Touchdown,1.0,10,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,823
Touchdown,1.0,10,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,786
Touchdown,1.0,10,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1629
Touchdown,1.0,10,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1752
Touchdown,1.0,10,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3326
Touchdown,1.0,10,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,920
Touchdown,1.0,10,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,472
Touchdown,1.0,10,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1033
Touchdown,1.0,10,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1889
Touchdown,2.0,6,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2565
Touchdown,2.0,5,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2268
Touchdown,2.0,3,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3223
Touchdown,2.0,2,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,703
Touchdown,3.0,17,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1702
Touchdown,3.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1063
Touchdown,3.0,6,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966
Touchdown,3.0,7,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2487
Touchdown,2.0,10,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,649
Touchdown,3.0,4,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2365
Touchdown,2.0,9,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1170
Touchdown,2.0,8,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,916
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4189
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1268
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4383
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1133
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2004
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1916
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4027
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1122
Touchdown,1.0,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,526
Touchdown,1.0,10,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2839
Touchdown,2.0,3,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1625
Touchdown,2.0,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3550
Touchdown,3.0,16,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2366
Touchdown,3.0,11,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2868
Touchdown,3.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,349
Touchdown,3.0,8,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,756
Touchdown,3.0,6,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3582
Touchdown,2.0,11,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,897
Touchdown,3.0,3,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,633
Touchdown,1.0,16,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5299
Touchdown,3.0,4,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1163
Touchdown,2.0,9,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2898
Touchdown,2.0,8,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3161
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1716
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1393
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3432
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3931
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,758
Touchdown,1.0,10,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2565
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1579
Touchdown,1.0,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,314
Touchdown,2.0,3,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,278
Touchdown,2.0,3,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3216
Touchdown,3.0,15,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4269
Touchdown,3.0,9,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3671
Touchdown,2.0,15,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237
Touchdown,2.0,15,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2594
Touchdown,2.0,15,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1148
Touchdown,3.0,8,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213
Touchdown,3.0,6,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1624
Touchdown,3.0,7,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4915
Touchdown,2.0,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1575
Touchdown,1.0,15,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3032
Touchdown,2.0,9,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1901
Touchdown,2.0,8,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,956
Touchdown,2.0,7,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,550
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,413
Touchdown,1.0,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,599
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,419
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4037
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2238
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1220
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2790
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1943
Touchdown,1.0,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,940
Touchdown,1.0,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012
Touchdown,1.0,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,888
Touchdown,1.0,10,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3125
Touchdown,1.0,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1585
Touchdown,2.0,6,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,298
Touchdown,2.0,4,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4136
Touchdown,3.0,14,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1467
Touchdown,3.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2280
Touchdown,2.0,11,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2036
Touchdown,2.0,14,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2130
Touchdown,3.0,3,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,585
Touchdown,3.0,3,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2565
Touchdown,3.0,3,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1690
Touchdown,2.0,13,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3139
Touchdown,2.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2708
Touchdown,2.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435
Touchdown,2.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2851
Touchdown,2.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,376
Touchdown,2.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3238
Touchdown,3.0,4,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2717
Touchdown,1.0,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1396
Touchdown,2.0,9,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4106
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3083
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2996
Touchdown,1.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1005
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1990
Touchdown,1.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2817
Touchdown,1.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,971
Touchdown,1.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500
Touchdown,1.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3444
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,361
Touchdown,1.0,10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1773
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,182
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3885
Touchdown,1.0,10,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3247
Touchdown,2.0,5,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2972
Touchdown,3.0,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1283
Touchdown,2.0,2,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1167
Touchdown,4.0,4,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1081
Touchdown,3.0,12,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1391
Touchdown,3.0,11,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1753
Touchdown,2.0,11,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4693
Touchdown,2.0,12,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1572
Touchdown,2.0,12,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3533
Touchdown,3.0,5,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2475
Touchdown,3.0,7,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204
Touchdown,3.0,3,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3872
Touchdown,2.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1394
Touchdown,2.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,784
Touchdown,2.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4505
Touchdown,2.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3156
Touchdown,2.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1363
Touchdown,1.0,13,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2732
Touchdown,1.0,13,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1897
Touchdown,2.0,9,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,431
Touchdown,2.0,9,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1798
Touchdown,2.0,8,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,688
Touchdown,2.0,8,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3464
Touchdown,2.0,7,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3442
Touchdown,2.0,7,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1069
Touchdown,2.0,7,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1713
Touchdown,1.0,10,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1061
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2467
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1843
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3769
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,793
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,268
Touchdown,1.0,10,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,615
Touchdown,1.0,10,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3834
Touchdown,1.0,10,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3387
Touchdown,1.0,10,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,551
Touchdown,2.0,4,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3090
Touchdown,3.0,1,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2412
Touchdown,3.0,12,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2604
Touchdown,3.0,9,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2322
Touchdown,3.0,9,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2326
Touchdown,3.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1195
Touchdown,3.0,7,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,736
Touchdown,2.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3725
Touchdown,2.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2948
Touchdown,2.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,591
Touchdown,3.0,4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1567
Touchdown,2.0,9,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3328
Touchdown,2.0,8,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,125
Touchdown,3.0,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1423
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1138
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3030
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2285
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2072
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,890
Touchdown,1.0,10,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,645
Touchdown,1.0,10,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3037
Touchdown,1.0,10,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1250
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3143
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1585
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3809
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1879
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3187
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3432
Touchdown,1.0,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1935
Touchdown,2.0,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3347
Touchdown,2.0,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2377
Touchdown,3.0,9,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,988
Touchdown,3.0,9,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192
Touchdown,3.0,8,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1402
Touchdown,3.0,8,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2452
Touchdown,3.0,8,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,456
Touchdown,3.0,6,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1962
Touchdown,2.0,11,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2724
Touchdown,2.0,11,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3228
Touchdown,2.0,11,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,968
Touchdown,3.0,7,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2332
Touchdown,3.0,7,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4242
Touchdown,2.0,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2668
Touchdown,2.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,845
Touchdown,2.0,9,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,282
Touchdown,2.0,8,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1013
Touchdown,2.0,8,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2739
Touchdown,1.0,11,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2868
Touchdown,2.0,7,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4070
Touchdown,2.0,7,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,764
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2956
Touchdown,1.0,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1795
Touchdown,1.0,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3014
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4315
Touchdown,1.0,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,810
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1696
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3854
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3074
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4063
Touchdown,1.0,10,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2556
Touchdown,2.0,5,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2422
Touchdown,3.0,1,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1600
Touchdown,2.0,3,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3094
Touchdown,2.0,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,913
Touchdown,4.0,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789
Touchdown,4.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1133
Touchdown,3.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4529
Touchdown,3.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1912
Touchdown,3.0,8,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2180
Touchdown,3.0,8,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,698
Touchdown,3.0,7,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3004
Touchdown,3.0,7,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,736
Touchdown,2.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,259
Touchdown,2.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3191
Touchdown,2.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,550
Touchdown,2.0,9,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,277
Touchdown,2.0,8,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2168
Touchdown,2.0,8,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3285
Touchdown,2.0,7,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,290
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1074
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3024
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1766
Touchdown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2525
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2352
Touchdown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2712
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2219
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,398
Touchdown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3561
Touchdown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2526
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4922
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1909
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2441
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1704
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2641
Touchdown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2762
Touchdown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3719
Touchdown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1858
Touchdown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3745
